transactionId,accountId,amount,type,date
3407,463,313.3,deposit,04/08/23
3408,1711,218.8,deposit,10/25/23
3409,914,67.5,withdrawal,02/04/23
3410,1741,82.4,deposit,10/08/23
3411,1529,127.7,deposit,02/23/24
3412,458,373.6,withdrawal,01/29/24
3413,416,242.1,deposit,03/27/23
3414,1091,164.6,withdrawal,03/17/23
3415,27,194,deposit,10/07/23
3416,209,398.5,withdrawal,01/25/24
3417,50,272.4,withdrawal,08/04/23
3418,1405,105.8,withdrawal,11/08/23
3419,311,228.2,deposit,04/29/23
3420,278,197.2,withdrawal,07/29/23
3421,1646,115,deposit,01/27/24
3422,1288,380.5,withdrawal,05/13/23
3423,1477,226.2,deposit,02/26/23
3424,548,91.3,deposit,04/05/24
3425,1125,434.4,withdrawal,06/26/23
3426,1505,103.2,deposit,02/28/23
3427,754,122.3,deposit,10/14/23
3428,752,214.3,deposit,07/06/23
3429,1370,228.2,withdrawal,01/15/24
3430,1595,465.1,withdrawal,01/29/23
3431,487,207.2,deposit,01/29/24
3432,507,500,withdrawal,06/12/23
3433,1550,316.4,deposit,08/15/23
3434,165,415.7,withdrawal,05/29/23
3435,525,15.1,deposit,11/29/23
3436,1193,67.8,deposit,03/10/23
3437,690,392.3,withdrawal,11/06/23
3438,202,466.6,deposit,04/22/23
3439,1672,304,withdrawal,01/16/24
3440,430,267.5,withdrawal,06/21/23
3441,1532,286.4,deposit,11/09/23
3442,1640,39,withdrawal,09/10/23
3443,581,162.5,withdrawal,02/21/23
3444,1359,168.6,deposit,08/23/23
3445,1485,82.6,deposit,10/10/23
3446,1579,320,withdrawal,07/16/23
3447,1589,22,withdrawal,12/12/23
3448,965,227.7,withdrawal,03/09/23
3449,1560,105.4,deposit,04/15/23
3450,1745,311.1,deposit,04/15/23
3451,736,71.7,withdrawal,09/13/23
3452,1680,165.6,withdrawal,05/10/23
3453,98,475.6,deposit,02/28/23
3454,1422,358.9,withdrawal,03/21/24
3455,1675,95.9,withdrawal,03/10/23
3456,141,251.1,deposit,01/24/23
3457,1222,367.8,deposit,02/18/23
3458,1422,288.2,deposit,07/06/23
3459,1217,81.6,deposit,01/17/24
3460,71,381.7,withdrawal,05/01/24
3461,593,415.7,withdrawal,10/31/23
3462,1350,376.8,deposit,06/13/23
3463,1217,466.5,deposit,11/03/23
3464,750,264.1,withdrawal,03/02/23
3465,1070,463.3,withdrawal,07/17/23
3466,24,138.4,withdrawal,08/13/23
3467,1397,160,withdrawal,11/04/23
3468,553,417.3,deposit,09/15/23
3469,197,85.8,withdrawal,11/11/23
3470,813,180.1,deposit,04/14/23
3471,922,332.3,withdrawal,06/30/23
3472,1761,139.6,withdrawal,01/08/24
3473,1115,497.3,deposit,01/04/24
3474,93,255.8,deposit,08/17/23
3475,935,372.4,withdrawal,06/07/23
3476,1551,164.9,deposit,04/10/23
3477,1171,137,deposit,10/05/23
3478,816,139.3,withdrawal,02/17/24
3479,541,163.7,deposit,07/18/23
3480,452,428.6,deposit,05/19/24
3481,1605,117.7,withdrawal,09/27/23
3482,1231,54.7,deposit,03/27/23
3483,1735,315.9,deposit,05/15/24
3484,1774,397,deposit,03/26/23
3485,111,183.2,deposit,12/14/23
3486,630,492,deposit,04/30/24
3487,1692,75.7,deposit,08/26/23
3488,1410,287.2,withdrawal,04/28/24
3489,1482,21.3,deposit,08/03/23
3490,517,11.2,deposit,02/14/24
3491,423,194.5,deposit,03/25/24
3492,1085,462.9,deposit,01/01/23
3493,1105,425.3,deposit,05/15/24
3494,472,175.7,deposit,02/05/23
3495,781,8.6,withdrawal,05/12/23
3496,1226,156.8,withdrawal,03/09/23
3497,1022,315.3,deposit,05/02/23
3498,1144,324.1,withdrawal,03/29/24
3499,1631,433.5,deposit,01/27/24
3500,1082,154.2,withdrawal,06/10/23
3501,1667,457.7,deposit,02/14/23
3502,1303,444.1,withdrawal,02/12/23
3503,135,289.4,withdrawal,10/30/23
3504,418,434.7,deposit,04/13/24
3505,554,92.9,withdrawal,05/14/23
3506,124,207.8,deposit,11/20/23
3507,28,482.1,deposit,05/27/23
3508,880,85.8,deposit,05/03/24
3509,1098,295.9,deposit,04/25/24
3510,1248,412.5,withdrawal,11/26/23
3511,194,84,deposit,02/10/24
3512,1657,281.6,deposit,05/17/23
3513,746,425.6,deposit,01/03/24
3514,337,118.3,deposit,07/09/23
3515,439,10.8,deposit,10/31/23
3516,325,21,withdrawal,05/25/24
3517,1649,308.6,withdrawal,11/30/23
3518,980,125.5,deposit,06/28/23
3519,1275,456,deposit,03/31/23
3520,1013,237.2,withdrawal,02/14/23
3521,1439,11,deposit,04/29/23
3522,1737,15.8,deposit,04/29/24
3523,1660,30.3,withdrawal,04/10/24
3524,441,465,withdrawal,02/09/24
3525,356,285.3,withdrawal,04/14/23
3526,719,360.9,withdrawal,03/21/23
3527,1072,312.3,withdrawal,02/20/24
3528,919,248.9,deposit,03/27/24
3529,425,163,withdrawal,01/13/24
3530,1100,446,withdrawal,01/22/24
3531,961,286.4,deposit,03/03/23
3532,1420,96.5,withdrawal,08/17/23
3533,697,500.8,withdrawal,03/10/23
3534,1226,32.2,deposit,03/09/24
3535,2,498.4,deposit,05/04/24
3536,1270,207.6,deposit,04/06/23
3537,1682,324.9,withdrawal,09/14/23
3538,971,325,deposit,05/29/23
3539,1486,106.3,deposit,09/07/23
3540,341,157.9,withdrawal,02/21/24
3541,187,184.4,deposit,08/28/23
3542,1752,301.5,withdrawal,01/06/23
3543,280,246.1,withdrawal,07/28/23
3544,299,203.6,withdrawal,02/25/23
3545,1752,17.1,deposit,07/24/23
3546,1424,285.9,withdrawal,02/08/24
3547,818,186.2,withdrawal,03/19/23
3548,220,111.5,withdrawal,05/30/24
3549,1446,249.6,deposit,01/20/24
3550,815,238,deposit,04/04/23
3551,267,134.1,withdrawal,11/06/23
3552,320,305.4,withdrawal,05/13/24
3553,1214,50.7,deposit,02/02/24
3554,1210,228.1,deposit,03/10/24
3555,1798,34.7,withdrawal,02/03/24
3556,1056,124.5,deposit,02/27/24
3557,1486,487.6,deposit,11/06/23
3558,725,170.9,withdrawal,10/21/23
3559,871,81.2,withdrawal,12/06/23
3560,715,401.7,deposit,05/06/23
3561,142,126.5,withdrawal,05/16/24
3562,734,38.9,deposit,03/09/23
3563,1097,340.5,withdrawal,11/07/23
3564,725,337.4,deposit,05/16/24
3565,1243,235.5,withdrawal,04/14/23
3566,1461,251.9,withdrawal,07/02/23
3567,1604,94.1,withdrawal,07/04/23
3568,326,278,withdrawal,04/30/23
3569,1759,274.1,deposit,04/04/23
3570,504,462.1,withdrawal,02/06/23
3571,289,360.9,deposit,06/14/23
3572,1141,298.4,deposit,01/12/24
3573,1441,362.7,deposit,12/10/23
3574,1292,50.6,deposit,03/11/24
3575,845,10.2,deposit,10/08/23
3576,1757,239.8,deposit,07/16/23
3577,72,203,deposit,03/26/23
3578,527,10.3,withdrawal,11/11/23
3579,1387,407.1,withdrawal,05/03/24
3580,973,229.5,withdrawal,05/26/23
3581,621,123.5,deposit,06/07/23
3582,239,291.2,withdrawal,02/03/24
3583,642,317.6,withdrawal,03/27/23
3584,486,425.1,withdrawal,12/15/23
3585,1362,471.2,withdrawal,02/27/24
3586,439,444.1,deposit,01/14/24
3587,1372,334.9,deposit,04/08/24
3588,1232,407.6,deposit,04/15/24
3589,1459,93.7,withdrawal,01/08/24
3590,1399,134.9,withdrawal,09/17/23
3591,463,349.7,withdrawal,04/07/23
3592,339,284.1,withdrawal,04/25/24
3593,1435,478.5,deposit,09/15/23
3594,183,133.3,deposit,07/13/23
3595,966,126.4,withdrawal,03/20/23
3596,414,492.9,deposit,07/20/23
3597,1238,55.7,withdrawal,04/07/24
3598,1548,319.6,withdrawal,03/05/23
3599,404,158,deposit,06/20/23
3600,1343,22.7,deposit,02/09/23
3601,568,458,withdrawal,10/14/23
3602,1360,57.7,deposit,04/07/24
3603,623,103.6,deposit,01/11/24
3604,129,432.3,deposit,01/28/24
3605,497,431.8,withdrawal,02/17/23
3606,87,319.3,withdrawal,07/29/23
3607,1024,20.5,withdrawal,04/01/23
3608,809,329.6,deposit,10/13/23
3609,292,362.4,deposit,04/26/23
3610,1594,163,deposit,03/23/24
3611,1383,424.1,withdrawal,09/30/23
3612,1483,320.5,withdrawal,10/15/23
3613,1426,50.2,withdrawal,04/20/24
3614,290,159.3,withdrawal,12/14/23
3615,884,287.1,withdrawal,03/17/24
3616,561,464.7,deposit,09/02/23
3617,1414,406.6,deposit,09/11/23
3618,415,385.7,deposit,05/16/23
3619,695,337.5,withdrawal,04/03/23
3620,1696,50.5,withdrawal,05/31/24
3621,1294,60.4,withdrawal,05/26/23
3622,22,59.6,withdrawal,06/09/23
3623,12,465.9,deposit,01/10/24
3624,1732,382.6,deposit,02/17/24
3625,231,52.4,withdrawal,05/19/24
3626,618,477.7,withdrawal,01/03/24
3627,827,297.2,withdrawal,05/04/24
3628,1659,25.6,deposit,03/09/24
3629,1634,134.1,withdrawal,03/21/23
3630,41,59.2,withdrawal,04/17/24
3631,1058,463,deposit,12/31/23
3632,1,256.4,deposit,10/12/23
3633,1598,29.1,withdrawal,08/28/23
3634,119,426.2,deposit,08/17/23
3635,869,437.1,withdrawal,10/12/23
3636,84,343.7,deposit,12/15/23
3637,934,294,deposit,03/18/24
3638,1511,301.3,withdrawal,01/21/24
3639,795,111.4,withdrawal,01/03/24
3640,1568,438.3,deposit,08/11/23
3641,1724,78.3,withdrawal,04/07/23
3642,537,206.7,withdrawal,11/30/23
3643,1069,62.5,deposit,10/28/23
3644,1463,243.9,withdrawal,05/22/23
3645,1271,19.6,deposit,09/24/23
3646,304,178.3,withdrawal,04/22/23
3647,496,278.4,withdrawal,07/20/23
3648,1184,286,deposit,12/30/23
3649,903,101.4,withdrawal,02/17/23
3650,452,108.9,withdrawal,12/02/23
3651,277,284.2,withdrawal,02/21/23
3652,1610,222.4,deposit,12/03/23
3653,338,496.1,withdrawal,02/10/23
3654,1449,53.7,withdrawal,05/31/24
3655,710,170.1,withdrawal,11/06/23
3656,235,134,deposit,10/28/23
3657,455,100.7,deposit,10/03/23
3658,1132,203.9,withdrawal,12/18/23
3659,1392,136.6,withdrawal,05/11/24
3660,1467,416.8,deposit,03/25/23
3661,371,491.1,withdrawal,11/12/23
3662,142,23.1,deposit,09/16/23
3663,1015,12.7,deposit,07/26/23
3664,139,419.6,withdrawal,01/21/24
3665,1509,217.3,deposit,01/30/23
3666,1444,334.9,deposit,02/24/23
3667,132,205,deposit,02/02/24
3668,806,312.9,withdrawal,07/13/23
3669,699,64.4,withdrawal,02/01/23
3670,1167,394.2,withdrawal,02/15/23
3671,1218,391.1,deposit,07/17/23
3672,1608,372.5,deposit,09/22/23
3673,408,289.9,deposit,05/02/23
3674,1573,145.3,deposit,06/13/23
3675,932,29.4,deposit,06/30/23
3676,119,138,deposit,11/19/23
3677,11,442.6,withdrawal,05/24/24
3678,259,137,withdrawal,06/16/23
3679,1629,42.3,deposit,05/24/24
3680,1173,239.6,withdrawal,04/19/23
3681,1783,472.7,withdrawal,03/18/23
3682,721,90.5,deposit,03/27/24
3683,553,235.1,withdrawal,10/30/23
3684,530,146.1,withdrawal,05/08/23
3685,828,314.1,deposit,10/28/23
3686,821,388.3,withdrawal,11/13/23
3687,1148,453.5,deposit,09/10/23
3688,1325,399,deposit,01/11/23
3689,498,410.3,withdrawal,08/29/23
3690,491,391.6,deposit,09/01/23
3691,1215,66.7,withdrawal,03/30/23
3692,410,465.4,deposit,04/07/24
3693,1303,63.2,withdrawal,01/08/23
3694,1478,409.1,withdrawal,04/10/24
3695,50,470.3,withdrawal,04/14/24
3696,1263,118.2,withdrawal,12/25/23
3697,940,97.6,deposit,07/12/23
3698,1362,120.7,withdrawal,02/21/23
3699,526,54.9,deposit,04/28/24
3700,521,418,deposit,03/30/24
3701,1341,317.1,withdrawal,06/27/23
3702,1323,306.5,deposit,01/20/23
3703,1067,28.8,deposit,01/26/24
3704,951,36.8,withdrawal,02/03/24
3705,414,115.7,withdrawal,06/14/23
3706,1679,372.7,deposit,01/30/23
3707,372,334.5,withdrawal,02/24/24
3708,1360,38.2,deposit,04/16/24
3709,944,232.9,withdrawal,07/19/23
3710,748,66.2,deposit,01/04/24
3711,1184,97.2,deposit,08/28/23
3712,887,451.9,deposit,06/01/23
3713,579,19.3,withdrawal,03/06/24
3714,482,119,withdrawal,03/30/24
3715,720,461.1,deposit,10/25/23
3716,669,359.4,withdrawal,01/25/24
3717,322,493.3,deposit,05/23/24
3718,1647,283.2,deposit,12/19/23
3719,889,381.5,withdrawal,02/01/23
3720,1384,424.4,deposit,06/03/23
3721,440,461.4,deposit,09/25/23
3722,218,367.3,withdrawal,04/18/24
3723,118,470,deposit,02/05/24
3724,830,465.8,deposit,07/26/23
3725,1111,260.9,withdrawal,01/06/24
3726,259,37,deposit,11/17/23
3727,1732,405.5,withdrawal,07/26/23
3728,608,143.6,withdrawal,01/22/23
3729,649,155.2,deposit,01/24/24
3730,966,229.4,withdrawal,11/05/23
3731,1524,472.3,deposit,08/30/23
3732,1400,221.3,deposit,06/27/23
3733,1506,326.3,deposit,03/25/23
3734,346,207.9,withdrawal,05/24/23
3735,661,251.6,withdrawal,02/14/23
3736,1379,100.7,withdrawal,01/13/24
3737,1235,102.7,withdrawal,03/14/23
3738,1007,128,withdrawal,04/15/24
3739,1514,231.7,deposit,05/27/24
3740,465,271,deposit,07/11/23
3741,1117,373.9,deposit,02/27/24
3742,497,441.9,withdrawal,09/23/23
3743,223,393,withdrawal,12/18/23
3744,894,446.6,deposit,07/22/23
3745,1004,86.5,deposit,12/26/23
3746,523,415.1,deposit,02/20/23
3747,983,245.8,deposit,08/15/23
3748,607,69.8,withdrawal,01/20/24
3749,1740,396.7,deposit,02/23/24
3750,1255,116.4,deposit,05/18/24
3751,204,275.8,deposit,05/15/24
3752,723,197.3,deposit,05/14/24
3753,1729,402.9,withdrawal,08/27/23
3754,173,256.3,deposit,03/12/23
3755,1393,406.7,withdrawal,08/06/23
3756,597,253,withdrawal,04/24/23
3757,335,135.7,withdrawal,07/09/23
3758,1436,36.5,withdrawal,12/13/23
3759,803,19.1,deposit,07/01/23
3760,985,478.5,deposit,03/09/24
3761,1362,305.2,deposit,01/09/23
3762,250,256.3,deposit,02/09/23
3763,1519,435.2,deposit,03/14/23
3764,201,347.8,withdrawal,02/19/23
3765,1779,160.8,withdrawal,01/14/24
3766,1769,86.3,withdrawal,03/09/23
3767,1375,302.2,withdrawal,12/21/23
3768,616,349.1,deposit,10/27/23
3769,291,269.6,deposit,08/29/23
3770,1344,342.7,deposit,08/20/23
3771,398,435.5,deposit,04/05/24
3772,155,410.8,withdrawal,06/27/23
3773,281,368.5,withdrawal,02/03/24
3774,1712,327.5,deposit,06/08/23
3775,799,41.9,deposit,01/22/23
3776,1313,238.8,deposit,04/06/24
3777,1087,115.6,withdrawal,10/24/23
3778,1489,453.7,deposit,06/01/23
3779,987,499.6,withdrawal,03/23/23
3780,1657,78.9,withdrawal,04/03/24
3781,448,128.9,deposit,09/19/23
3782,1494,350,deposit,04/17/24
3783,837,331.3,deposit,04/13/24
3784,727,117.4,withdrawal,05/12/23
3785,1610,184.7,withdrawal,04/06/24
3786,111,13,withdrawal,07/02/23
3787,1650,47.4,deposit,04/16/23
3788,232,499.3,deposit,04/11/24
3789,927,393.6,withdrawal,12/12/23
3790,1331,192,deposit,01/14/24
3791,412,56.2,withdrawal,03/24/24
3792,350,406.3,deposit,08/21/23
3793,708,308.7,deposit,02/12/23
3794,654,41.3,deposit,04/20/24
3795,1096,70,deposit,02/19/24
3796,113,58.6,withdrawal,07/11/23
3797,1593,440.8,withdrawal,03/28/24
3798,760,237.8,deposit,04/16/23
3799,129,379.1,withdrawal,08/05/23
3800,62,7.6,withdrawal,03/25/24
3801,982,464.6,deposit,01/15/23
3802,357,66.3,deposit,03/07/23
3803,673,229.6,deposit,08/29/23
3804,544,280.5,withdrawal,04/02/24
3805,1722,363.3,withdrawal,02/12/24
3806,266,173.6,deposit,01/17/23
3807,1024,483.8,deposit,12/22/23
3808,195,331.1,deposit,11/09/23
3809,828,192.7,withdrawal,04/03/24
3810,1409,50.7,deposit,05/10/23
3811,416,237.6,deposit,04/03/23
3812,783,445.1,deposit,04/26/23
3813,1753,115,deposit,04/24/23
3814,1106,463.9,deposit,10/21/23
3815,77,202.3,deposit,01/16/23
3816,1260,167.2,deposit,08/31/23
3817,286,134.3,deposit,04/28/23
3818,192,417.5,withdrawal,03/03/23
3819,102,135.3,withdrawal,12/02/23
3820,158,196.9,withdrawal,05/18/24
3821,272,83.3,deposit,03/24/23
3822,43,286.4,deposit,01/22/24
3823,1564,459.2,withdrawal,09/20/23
3824,1009,406.9,withdrawal,11/28/23
3825,939,149.2,deposit,06/01/23
3826,1230,141.1,withdrawal,04/01/23
3827,1445,413,deposit,02/27/23
3828,1488,10.2,deposit,09/10/23
3829,1116,490.3,withdrawal,01/03/23
3830,888,141.4,withdrawal,03/03/23
3831,455,287.9,withdrawal,04/18/24
3832,540,40.8,deposit,01/30/23
3833,1056,325.3,deposit,10/05/23
3834,1764,380,deposit,03/23/23
3835,80,413.9,withdrawal,10/07/23
3836,778,130.4,deposit,09/19/23
3837,602,30.8,withdrawal,04/11/24
3838,778,443.2,deposit,08/18/23
3839,1740,200.2,deposit,11/03/23
3840,1140,205.8,withdrawal,12/04/23
3841,1514,233.8,deposit,01/27/24
3842,1696,29.1,deposit,08/01/23
3843,867,169.6,deposit,01/17/24
3844,5,210.4,deposit,08/07/23
3845,672,283.9,withdrawal,02/02/23
3846,36,445.2,withdrawal,01/04/23
3847,264,240.9,deposit,01/19/23
3848,488,266.3,deposit,07/12/23
3849,868,182.7,deposit,04/04/24
3850,513,270.4,withdrawal,03/14/23
3851,410,69.9,withdrawal,04/19/24
3852,815,165.3,withdrawal,02/15/24
3853,1497,143,withdrawal,10/14/23
3854,309,173.7,deposit,09/11/23
3855,1544,462.9,deposit,08/06/23
3856,971,456,deposit,03/14/24
3857,1259,160.7,deposit,05/27/24
3858,1775,315.4,withdrawal,09/17/23
3859,605,398.3,deposit,12/06/23
3860,127,445,withdrawal,08/03/23
3861,407,456.5,deposit,03/13/23
3862,1520,333.9,withdrawal,06/24/23
3863,1156,212.1,withdrawal,07/13/23
3864,261,303.9,deposit,05/24/23
3865,1698,441.8,deposit,01/13/23
3866,594,436.4,withdrawal,03/14/23
3867,153,485.3,withdrawal,11/16/23
3868,168,473.7,withdrawal,06/20/23
3869,275,296.4,deposit,02/13/24
3870,676,188.4,deposit,05/04/24
3871,336,445.2,deposit,10/28/23
3872,245,327.9,withdrawal,02/11/24
3873,1800,365.6,deposit,10/13/23
3874,638,28.3,deposit,03/18/23
3875,161,115.5,withdrawal,05/03/24
3876,154,116,withdrawal,04/01/24
3877,610,55,deposit,04/12/24
3878,795,123.1,withdrawal,06/18/23
3879,1522,30.8,deposit,01/01/23
3880,517,387.4,withdrawal,01/26/24
3881,1780,449,withdrawal,11/08/23
3882,1030,333.3,withdrawal,11/04/23
3883,1284,164.8,withdrawal,02/14/23
3884,841,146.5,deposit,03/23/24
3885,541,145.8,withdrawal,03/25/24
3886,441,275.9,withdrawal,01/09/23
3887,723,88.1,deposit,06/20/23
3888,864,425.2,withdrawal,10/30/23
3889,973,87.8,withdrawal,01/10/23
3890,1395,109.9,withdrawal,10/07/23
3891,1485,170.2,deposit,04/23/24
3892,1615,477.6,withdrawal,09/30/23
3893,588,7.1,withdrawal,04/09/23
3894,749,344.2,withdrawal,04/24/24
3895,332,185.1,deposit,05/21/24
3896,510,363.2,withdrawal,12/04/23
3897,1070,201.8,deposit,12/03/23
3898,1250,380.6,withdrawal,09/21/23
3899,1351,142.7,withdrawal,01/14/23
3900,76,203.2,deposit,03/11/23
3901,360,9.7,deposit,05/10/24
3902,1787,78.6,withdrawal,04/11/23
3903,1476,411.4,deposit,09/30/23
3904,424,59,withdrawal,08/03/23
3905,260,32.6,withdrawal,03/03/23
3906,490,145,deposit,05/03/23
3907,1784,302.4,withdrawal,05/11/23
3908,1378,293.9,deposit,01/19/23
3909,557,484.4,withdrawal,02/12/24
3910,1796,283.3,deposit,08/26/23
3911,202,75.8,withdrawal,05/29/23
3912,1614,181.7,deposit,06/03/23
3913,190,339.4,withdrawal,10/29/23
3914,228,101.5,withdrawal,10/02/23
3915,1774,285.9,deposit,08/23/23
3916,89,270.5,withdrawal,03/06/23
3917,749,394.9,withdrawal,10/19/23
3918,1745,155.7,deposit,04/19/24
3919,1527,156.7,deposit,12/21/23
3920,1521,88.1,withdrawal,01/07/24
3921,905,415.9,withdrawal,07/25/23
3922,436,257.2,withdrawal,05/05/23
3923,1060,442.4,deposit,07/22/23
3924,431,468.1,withdrawal,01/19/24
3925,103,499.1,deposit,06/22/23
3926,263,348,deposit,05/23/24
3927,273,15.9,withdrawal,04/06/23
3928,290,56.4,deposit,05/19/23
3929,566,371.6,withdrawal,03/03/23
3930,1249,347.9,deposit,05/21/23
3931,1642,409.2,withdrawal,06/19/23
3932,1391,28.4,deposit,12/03/23
3933,1724,429.5,withdrawal,11/09/23
3934,1710,25,withdrawal,04/29/23
3935,1360,7.6,deposit,08/22/23
3936,390,33.3,withdrawal,10/09/23
3937,301,424.8,withdrawal,03/16/23
3938,919,264.7,deposit,09/30/23
3939,332,448.4,withdrawal,10/13/23
3940,789,475.5,deposit,11/13/23
3941,861,131.2,deposit,10/04/23
3942,1125,26.4,deposit,07/20/23
3943,849,313,deposit,11/19/23
3944,610,272.7,withdrawal,02/29/24
3945,853,324.2,withdrawal,04/24/23
3946,641,275.5,withdrawal,01/13/23
3947,1345,57.7,deposit,10/26/23
3948,599,420.6,withdrawal,04/13/23
3949,448,297.5,withdrawal,04/17/23
3950,1726,382.7,withdrawal,02/15/24
3951,857,332.2,withdrawal,03/09/24
3952,124,76.3,deposit,10/21/23
3953,1135,145.1,withdrawal,06/28/23
3954,916,8.2,withdrawal,01/24/24
3955,75,134,withdrawal,08/09/23
3956,1318,199.3,withdrawal,01/31/23
3957,499,352,deposit,04/04/23
3958,923,236.6,deposit,08/28/23
3959,1399,473.4,withdrawal,02/14/24
3960,252,316.1,withdrawal,04/06/23
3961,869,351.1,deposit,02/23/24
3962,833,331.2,withdrawal,05/06/23
3963,331,430.6,deposit,04/14/23
3964,700,135.1,deposit,01/18/23
3965,1512,166,withdrawal,03/07/23
3966,1704,375,withdrawal,03/03/24
3967,253,348.5,withdrawal,04/03/24
3968,48,189.5,deposit,03/18/24
3969,1615,491.3,withdrawal,01/19/23
3970,965,326.7,deposit,02/23/24
3971,598,498.2,withdrawal,05/10/24
3972,406,164.1,deposit,12/31/23
3973,11,126.2,deposit,04/23/24
3974,362,431.9,withdrawal,04/05/23
3975,778,236.1,deposit,01/08/23
3976,1005,456.5,withdrawal,08/26/23
3977,581,460.4,deposit,01/25/23
3978,443,305.1,withdrawal,11/22/23
3979,1266,341.9,deposit,09/06/23
3980,1413,243.6,deposit,03/11/24
3981,920,192,withdrawal,10/29/23
3982,495,152,deposit,05/31/24
3983,1015,134,deposit,07/21/23
3984,329,364.4,withdrawal,02/12/24
3985,476,288,withdrawal,01/23/23
3986,863,337.4,withdrawal,11/25/23
3987,634,454,withdrawal,04/17/24
3988,1533,313.2,withdrawal,11/06/23
3989,1224,483.4,withdrawal,09/18/23
3990,346,421.5,withdrawal,11/12/23
3991,1309,216.5,deposit,03/25/23
3992,233,182.3,withdrawal,08/04/23
3993,1321,219.3,deposit,05/03/24
3994,232,212.7,withdrawal,04/25/24
3995,965,208.2,deposit,02/25/23
3996,403,398.1,deposit,02/03/23
3997,710,283.8,deposit,04/04/24
3998,1505,265.3,deposit,11/16/23
3999,1765,267.2,withdrawal,03/08/23
4000,1339,158.1,withdrawal,04/15/24
4001,1054,12.4,withdrawal,01/17/24
4002,1765,100.5,deposit,06/25/23
4003,158,451.4,withdrawal,03/25/23
4004,466,115.6,withdrawal,04/02/24
4005,1763,284.8,withdrawal,04/10/23
4006,112,110.7,deposit,12/07/23
4007,1262,85.7,deposit,02/09/24
4008,1249,432.7,withdrawal,04/26/24
4009,1326,429.5,withdrawal,05/01/23
4010,423,409.4,withdrawal,01/26/24
4011,1266,31.2,withdrawal,10/26/23
4012,92,63.9,deposit,06/24/23
4013,402,140.9,withdrawal,01/14/24
4014,267,166.9,deposit,05/23/24
4015,201,279.9,deposit,04/21/24
4016,24,116.2,deposit,12/06/23
4017,1159,24.2,withdrawal,02/16/24
4018,1565,191.3,withdrawal,12/05/23
4019,1766,29.6,deposit,11/28/23
4020,76,216,withdrawal,03/28/24
4021,614,491.3,deposit,07/16/23
4022,967,372.1,withdrawal,03/23/24
4023,512,270.2,withdrawal,08/02/23
