transactionId,accountId,balance,type
3629,1634,134.1,withdrawal
3630,41,59.2,withdrawal
3631,1058,463,deposit
3632,1,256.4,deposit
3633,1598,29.1,withdrawal
3634,119,426.2,deposit
3635,869,437.1,withdrawal
3636,84,343.7,deposit
3637,934,294,deposit
3638,1511,301.3,withdrawal
3639,795,111.4,withdrawal
3640,1568,438.3,deposit
3641,1724,78.3,withdrawal
3642,537,206.7,withdrawal
3643,1069,62.5,deposit
3644,1463,243.9,withdrawal
3645,1271,19.6,deposit
3646,304,178.3,withdrawal
3647,496,278.4,withdrawal
3648,1184,286,deposit
3649,903,101.4,withdrawal
3650,452,108.9,withdrawal
3651,277,284.2,withdrawal
3652,1610,222.4,deposit
3653,338,496.1,withdrawal
3654,1449,53.7,withdrawal
3655,710,170.1,withdrawal
3656,235,134,deposit
3657,455,100.7,deposit
3658,1132,203.9,withdrawal
3659,1392,136.6,withdrawal
3660,1467,416.8,deposit
3661,371,491.1,withdrawal
3662,142,23.1,deposit
3663,1015,12.7,deposit
3664,139,419.6,withdrawal
3665,1509,217.3,deposit
3666,1444,334.9,deposit
3667,132,205,deposit
3668,806,312.9,withdrawal
3669,699,64.4,withdrawal
3670,1167,394.2,withdrawal
3671,1218,391.1,deposit
3672,1608,372.5,deposit
3673,408,289.9,deposit
3674,1573,145.3,deposit
3675,932,29.4,deposit
3676,119,138,deposit
3677,11,442.6,withdrawal
3678,259,137,withdrawal
3679,1629,42.3,deposit
3680,1173,239.6,withdrawal
3681,1783,472.7,withdrawal
3682,721,90.5,deposit
3683,553,235.1,withdrawal
3684,530,146.1,withdrawal
3685,828,314.1,deposit
3686,821,388.3,withdrawal
3687,1148,453.5,deposit
3688,1325,399,deposit
3689,498,410.3,withdrawal
3690,491,391.6,deposit
3691,1215,66.7,withdrawal
3692,410,465.4,deposit
3693,1303,63.2,withdrawal
3694,1478,409.1,withdrawal
3695,50,470.3,withdrawal
3696,1263,118.2,withdrawal
3697,940,97.6,deposit
3698,1362,120.7,withdrawal
3699,526,54.9,deposit
3700,521,418,deposit
3701,1341,317.1,withdrawal
3702,1323,306.5,deposit
3703,1067,28.8,deposit
3704,951,36.8,withdrawal
3705,414,115.7,withdrawal
3706,1679,372.7,deposit
3707,372,334.5,withdrawal
3708,1360,38.2,deposit
3709,944,232.9,withdrawal
3710,748,66.2,deposit
3711,1184,97.2,deposit
3712,887,451.9,deposit
3713,579,19.3,withdrawal
3714,482,119,withdrawal
3715,720,461.1,deposit
3716,669,359.4,withdrawal
3717,322,493.3,deposit
3718,1647,283.2,deposit
3719,889,381.5,withdrawal
3720,1384,424.4,deposit
3721,440,461.4,deposit
3722,218,367.3,withdrawal
3723,118,470,deposit
3724,830,465.8,deposit
3725,1111,260.9,withdrawal
3726,259,37,deposit
3727,1732,405.5,withdrawal
3728,608,143.6,withdrawal
3729,649,155.2,deposit
3730,966,229.4,withdrawal
3731,1524,472.3,deposit
3732,1400,221.3,deposit
3733,1506,326.3,deposit
3734,346,207.9,withdrawal
3735,661,251.6,withdrawal
3736,1379,100.7,withdrawal
3737,1235,102.7,withdrawal
3738,1007,128,withdrawal
3739,1514,231.7,deposit
3740,465,271,deposit
3741,1117,373.9,deposit
3742,497,441.9,withdrawal
3743,223,393,withdrawal
3744,894,446.6,deposit
3745,1004,86.5,deposit
3746,523,415.1,deposit
3747,983,245.8,deposit
3748,607,69.8,withdrawal
3749,1740,396.7,deposit
3750,1255,116.4,deposit
3751,204,275.8,deposit
3752,723,197.3,deposit
3753,1729,402.9,withdrawal
3754,173,256.3,deposit
3755,1393,406.7,withdrawal
3756,597,253,withdrawal
3757,335,135.7,withdrawal
3758,1436,36.5,withdrawal
3759,803,19.1,deposit
3760,985,478.5,deposit
3761,1362,305.2,deposit
3762,250,256.3,deposit
3763,1519,435.2,deposit
3764,201,347.8,withdrawal
3765,1779,160.8,withdrawal
3766,1769,86.3,withdrawal
3767,1375,302.2,withdrawal
3768,616,349.1,deposit
3769,291,269.6,deposit
3770,1344,342.7,deposit
3771,398,435.5,deposit
3772,155,410.8,withdrawal
3773,281,368.5,withdrawal
3774,1712,327.5,deposit
3775,799,41.9,deposit
3776,1313,238.8,deposit
3777,1087,115.6,withdrawal
3778,1489,453.7,deposit
3779,987,499.6,withdrawal
3780,1657,78.9,withdrawal
3781,448,128.9,deposit
3782,1494,350,deposit
3783,837,331.3,deposit
3784,727,117.4,withdrawal
3785,1610,184.7,withdrawal
3786,111,13,withdrawal
3787,1650,47.4,deposit
3788,232,499.3,deposit
3789,927,393.6,withdrawal
3790,1331,192,deposit
3791,412,56.2,withdrawal
3792,350,406.3,deposit
3793,708,308.7,deposit
3794,654,41.3,deposit
3795,1096,70,deposit
3796,113,58.6,withdrawal
3797,1593,440.8,withdrawal
3798,760,237.8,deposit
3799,129,379.1,withdrawal
3800,62,7.6,withdrawal
3801,982,464.6,deposit
3802,357,66.3,deposit
3803,673,229.6,deposit
3804,544,280.5,withdrawal
3805,1722,363.3,withdrawal
3806,266,173.6,deposit
3807,1024,483.8,deposit
3808,195,331.1,deposit
3809,828,192.7,withdrawal
3810,1409,50.7,deposit
3811,416,237.6,deposit
3812,783,445.1,deposit
3813,1753,115,deposit
3814,1106,463.9,deposit
3815,77,202.3,deposit
3816,1260,167.2,deposit
3817,286,134.3,deposit
3818,192,417.5,withdrawal
3819,102,135.3,withdrawal
3820,158,196.9,withdrawal
3821,272,83.3,deposit
3822,43,286.4,deposit
3823,1564,459.2,withdrawal
3824,1009,406.9,withdrawal
3825,939,149.2,deposit
3826,1230,141.1,withdrawal
3827,1445,413,deposit
3828,1488,10.2,deposit
3829,1116,490.3,withdrawal
3830,888,141.4,withdrawal
3831,455,287.9,withdrawal
3832,540,40.8,deposit
3833,1056,325.3,deposit
3834,1764,380,deposit
3835,80,413.9,withdrawal
3836,778,130.4,deposit
3837,602,30.8,withdrawal
3838,778,443.2,deposit
3839,1740,200.2,deposit
3840,1140,205.8,withdrawal
3841,1514,233.8,deposit
3842,1696,29.1,deposit
3843,867,169.6,deposit
3844,5,210.4,deposit
3845,672,283.9,withdrawal
3846,36,445.2,withdrawal
3847,264,240.9,deposit
3848,488,266.3,deposit
3849,868,182.7,deposit
3850,513,270.4,withdrawal
3851,410,69.9,withdrawal
3852,815,165.3,withdrawal
3853,1497,143,withdrawal
3854,309,173.7,deposit
3855,1544,462.9,deposit
3856,971,456,deposit
3857,1259,160.7,deposit
3858,1775,315.4,withdrawal
3859,605,398.3,deposit
3860,127,445,withdrawal
3861,407,456.5,deposit
3862,1520,333.9,withdrawal
3863,1156,212.1,withdrawal
3864,261,303.9,deposit
3865,1698,441.8,deposit
3866,594,436.4,withdrawal
3867,153,485.3,withdrawal
3868,168,473.7,withdrawal
3869,275,296.4,deposit
3870,676,188.4,deposit
3871,336,445.2,deposit
3872,245,327.9,withdrawal
3873,1800,365.6,deposit
3874,638,28.3,deposit
3875,161,115.5,withdrawal
3876,154,116,withdrawal
3877,610,55,deposit
3878,795,123.1,withdrawal
3879,1522,30.8,deposit
3880,517,387.4,withdrawal
3881,1780,449,withdrawal
3882,1030,333.3,withdrawal
3883,1284,164.8,withdrawal
3884,841,146.5,deposit
3885,541,145.8,withdrawal
3886,441,275.9,withdrawal
3887,723,88.1,deposit
3888,864,425.2,withdrawal
3889,973,87.8,withdrawal
3890,1395,109.9,withdrawal
3891,1485,170.2,deposit
3892,1615,477.6,withdrawal
3893,588,7.1,withdrawal
3894,749,344.2,withdrawal
3895,332,185.1,deposit
3896,510,363.2,withdrawal
3897,1070,201.8,deposit
3898,1250,380.6,withdrawal
3899,1351,142.7,withdrawal
3900,76,203.2,deposit
3901,360,9.7,deposit
3902,1787,78.6,withdrawal
3903,1476,411.4,deposit
3904,424,59,withdrawal
3905,260,32.6,withdrawal
3906,490,145,deposit
3907,1784,302.4,withdrawal
3908,1378,293.9,deposit
3909,557,484.4,withdrawal
3910,1796,283.3,deposit
3911,202,75.8,withdrawal
3912,1614,181.7,deposit
3913,190,339.4,withdrawal
3914,228,101.5,withdrawal
3915,1774,285.9,deposit
3916,89,270.5,withdrawal
3917,749,394.9,withdrawal
3918,1745,155.7,deposit
3919,1527,156.7,deposit
3920,1521,88.1,withdrawal
3921,905,415.9,withdrawal
3922,436,257.2,withdrawal
3923,1060,442.4,deposit
3924,431,468.1,withdrawal
3925,103,499.1,deposit
3926,263,348,deposit
3927,273,15.9,withdrawal
3928,290,56.4,deposit
3929,566,371.6,withdrawal
3930,1249,347.9,deposit
3931,1642,409.2,withdrawal
3932,1391,28.4,deposit
3933,1724,429.5,withdrawal
3934,1710,25,withdrawal
3935,1360,7.6,deposit
3936,390,33.3,withdrawal
3937,301,424.8,withdrawal
3938,919,264.7,deposit
3939,332,448.4,withdrawal
3940,789,475.5,deposit
3941,861,131.2,deposit
3942,1125,26.4,deposit
3943,849,313,deposit
3944,610,272.7,withdrawal
3945,853,324.2,withdrawal
3946,641,275.5,withdrawal
3947,1345,57.7,deposit
3948,599,420.6,withdrawal
3949,448,297.5,withdrawal
3950,1726,382.7,withdrawal
3951,857,332.2,withdrawal
3952,124,76.3,deposit
3953,1135,145.1,withdrawal
3954,916,8.2,withdrawal
3955,75,134,withdrawal
3956,1318,199.3,withdrawal
3957,499,352,deposit
3958,923,236.6,deposit
3959,1399,473.4,withdrawal
3960,252,316.1,withdrawal
3961,869,351.1,deposit
3962,833,331.2,withdrawal
3963,331,430.6,deposit
3964,700,135.1,deposit
3965,1512,166,withdrawal
3966,1704,375,withdrawal
3967,253,348.5,withdrawal
3968,48,189.5,deposit
3969,1615,491.3,withdrawal
3970,965,326.7,deposit
3971,598,498.2,withdrawal
3972,406,164.1,deposit
3973,11,126.2,deposit
3974,362,431.9,withdrawal
3975,778,236.1,deposit
3976,1005,456.5,withdrawal
3977,581,460.4,deposit
3978,443,305.1,withdrawal
3979,1266,341.9,deposit
3980,1413,243.6,deposit
3981,920,192,withdrawal
3982,495,152,deposit
3983,1015,134,deposit
3984,329,364.4,withdrawal
3985,476,288,withdrawal
3986,863,337.4,withdrawal
3987,634,454,withdrawal
3988,1533,313.2,withdrawal
3989,1224,483.4,withdrawal
3990,346,421.5,withdrawal
3991,1309,216.5,deposit
3992,233,182.3,withdrawal
3993,1321,219.3,deposit
3994,232,212.7,withdrawal
3995,965,208.2,deposit
3996,403,398.1,deposit
3997,710,283.8,deposit
3998,1505,265.3,deposit
3999,1765,267.2,withdrawal
4000,1339,158.1,withdrawal
4001,1054,12.4,withdrawal
4002,1765,100.5,deposit
4003,158,451.4,withdrawal
4004,466,115.6,withdrawal
4005,1763,284.8,withdrawal
4006,112,110.7,deposit
4007,1262,85.7,deposit
4008,1249,432.7,withdrawal
4009,1326,429.5,withdrawal
4010,423,409.4,withdrawal
4011,1266,31.2,withdrawal
4012,92,63.9,deposit
4013,402,140.9,withdrawal
4014,267,166.9,deposit
4015,201,279.9,deposit
4016,24,116.2,deposit
4017,1159,24.2,withdrawal
4018,1565,191.3,withdrawal
4019,1766,29.6,deposit
4020,76,216,withdrawal
4021,614,491.3,deposit
4022,967,372.1,withdrawal
4023,512,270.2,withdrawal
4024,1161,96.6,withdrawal
4025,304,241.6,deposit
4026,634,231.1,deposit
4027,629,492.2,withdrawal
4028,818,68.1,withdrawal
4029,832,28.2,withdrawal
4030,1628,97.8,withdrawal
4031,1392,419.7,withdrawal
4032,850,116.4,withdrawal
4033,1697,426.1,deposit
4034,18,19.7,withdrawal
4035,268,312.6,withdrawal
4036,919,146.4,deposit
4037,980,439,withdrawal
4038,1741,468.8,withdrawal
4039,901,300,deposit
4040,1363,409.5,withdrawal
4041,1730,195,deposit
4042,547,354.4,withdrawal
4043,32,393.8,withdrawal
4044,806,469.4,withdrawal
4045,1223,250.8,deposit
4046,1344,489.5,withdrawal
4047,772,135.7,deposit
4048,142,465.8,deposit
4049,1456,131.7,deposit
4050,678,256.9,deposit
4051,1305,114.1,deposit
4052,966,323.1,withdrawal
4053,1533,427.6,withdrawal
4054,241,241.8,deposit
4055,1763,64.8,deposit
4056,860,179.2,withdrawal
4057,1478,318.8,withdrawal
4058,1360,163,withdrawal
4059,401,46,deposit
4060,870,144.1,deposit
4061,539,297.2,deposit
4062,925,270.2,deposit
4063,799,438.6,withdrawal
4064,1372,454.2,deposit
4065,1677,340.1,withdrawal
4066,404,94.8,withdrawal
4067,936,380.3,withdrawal
4068,463,131,withdrawal
4069,1332,79.3,withdrawal
4070,265,353.5,deposit
4071,1479,210.1,deposit
4072,680,364.5,withdrawal
4073,1727,494.6,deposit
4074,207,51.5,deposit
4075,1740,121.9,withdrawal
4076,146,375.6,deposit
4077,513,299.9,deposit
4078,103,461.6,deposit
4079,403,8.6,deposit
4080,636,178.9,deposit
4081,1126,250,withdrawal
4082,1714,423,deposit
4083,347,166.3,deposit
4084,974,455.7,deposit
4085,1374,109.8,deposit
4086,573,407.2,withdrawal
4087,915,52.2,deposit
4088,1568,266.5,deposit
4089,1324,238.8,deposit
4090,1223,281.9,withdrawal
4091,87,212.4,withdrawal
4092,661,57.9,deposit
4093,1040,96.1,deposit
4094,1517,490.8,withdrawal
4095,1210,283.3,deposit
4096,500,45.1,withdrawal
4097,632,450.8,deposit
4098,327,497.9,deposit
4099,1475,475.3,deposit
4100,430,367.5,withdrawal
4101,1271,333.3,withdrawal
4102,1260,241,withdrawal
4103,869,11.3,deposit
4104,91,142.3,withdrawal
4105,589,358.1,deposit
4106,633,451.7,withdrawal
4107,1171,458.4,withdrawal
4108,1245,122.2,deposit
4109,470,270.8,withdrawal
4110,1277,399.2,withdrawal
4111,523,279.1,withdrawal
4112,1281,113.9,deposit
4113,165,413.5,deposit
4114,567,50.4,withdrawal
4115,838,43.2,withdrawal
4116,1777,449.1,deposit
4117,326,295.3,withdrawal
4118,903,20.6,deposit
4119,918,82.2,deposit
4120,1498,196.3,withdrawal
4121,1644,172.3,withdrawal
4122,765,315.7,deposit
4123,1578,386.4,withdrawal
4124,1061,83.7,deposit
4125,526,109.2,deposit
4126,482,173.6,deposit
4127,1004,113.5,deposit
4128,1766,37.5,withdrawal
4129,1297,393.5,deposit
4130,734,252.3,deposit
4131,661,418.1,deposit
4132,334,97.7,deposit
4133,1370,454.9,deposit
4134,1463,428.1,withdrawal
4135,983,320.4,withdrawal
4136,1678,459,deposit
4137,1296,65.5,deposit
4138,383,491.7,withdrawal
4139,1436,232.5,deposit
4140,1496,187.3,deposit
4141,273,276.4,deposit
4142,1533,26.5,withdrawal
4143,590,464.4,deposit
4144,1418,478.1,deposit
4145,1579,35.9,withdrawal
4146,1166,176.5,deposit
4147,473,196.2,withdrawal
4148,905,342.5,deposit
4149,154,151,withdrawal
4150,415,341.7,withdrawal
4151,450,409.9,deposit
4152,1793,125.9,deposit
4153,1593,145,withdrawal
4154,630,255.7,withdrawal
4155,1452,376.7,withdrawal
4156,644,145.9,withdrawal
4157,1167,35.2,deposit
4158,821,192.7,deposit
4159,1362,108.5,withdrawal
4160,1348,483.6,withdrawal
4161,790,356.3,withdrawal
4162,1670,12.1,withdrawal
4163,1111,57.9,deposit
4164,1299,12.8,deposit
4165,1323,209.2,deposit
4166,602,402.5,withdrawal
4167,433,402,withdrawal
4168,961,352.6,deposit
4169,1376,364.1,withdrawal
4170,586,410,deposit
4171,987,475.2,deposit
4172,884,65,deposit
4173,484,33.1,withdrawal
4174,73,294.2,deposit
4175,801,220.8,deposit
4176,1622,226,deposit
4177,1377,285,deposit
4178,841,60.2,deposit
4179,142,258.1,withdrawal
4180,696,12.6,withdrawal
4181,664,458.2,deposit
4182,965,293.7,withdrawal
4183,700,212.2,withdrawal
4184,1101,209.8,deposit
4185,1234,133.2,withdrawal
4186,1412,325.1,withdrawal
4187,1282,493.6,withdrawal
4188,733,353.5,deposit
4189,1387,411.1,withdrawal
4190,1480,204.4,deposit
4191,251,246.5,withdrawal
4192,1764,375.2,withdrawal
4193,1316,74.4,withdrawal
4194,1287,381.3,deposit
4195,1289,301.4,deposit
4196,942,425.4,deposit
4197,908,464.9,deposit
4198,1369,304.8,deposit
4199,343,147.5,deposit
4200,66,113.5,withdrawal
4201,1384,370.7,deposit
4202,261,405.8,deposit
4203,1617,105.1,deposit
4204,1621,59.8,withdrawal
4205,1572,55.3,withdrawal
4206,1628,132.3,deposit
4207,479,205.1,withdrawal
4208,545,56.3,deposit
4209,598,244.8,deposit
4210,866,257.4,withdrawal
4211,1007,277.8,withdrawal
4212,1601,212.9,withdrawal
4213,1046,140.5,deposit
4214,1643,327.3,deposit
4215,713,489.8,withdrawal
4216,1504,299,deposit
4217,5,315,deposit
4218,151,285.2,withdrawal
4219,35,322.3,deposit
4220,982,464.5,withdrawal
4221,671,100.3,withdrawal
4222,1752,185.6,withdrawal
4223,290,103.5,deposit
4224,1010,327.7,withdrawal
4225,1577,106.1,deposit
4226,1262,384.4,deposit
4227,761,452.3,deposit
4228,1439,217,deposit
4229,1798,296.5,withdrawal
4230,364,323.8,withdrawal
4231,155,169.6,withdrawal
4232,721,334.6,withdrawal
4233,1759,6.4,deposit
4234,1285,466.7,deposit
4235,1096,242.9,deposit
4236,391,451.5,withdrawal
4237,1314,16,withdrawal
4238,720,302.5,deposit
4239,720,68.4,withdrawal
4240,1412,71,withdrawal
4241,22,461.8,deposit
4242,673,402.6,withdrawal
4243,915,173.8,deposit
4244,1359,229.3,withdrawal
4245,1070,374.9,withdrawal
4246,839,323,withdrawal
4247,732,362.7,deposit
4248,934,137.2,withdrawal
4249,1428,356.2,deposit
4250,1559,386.1,withdrawal
4251,28,298.4,withdrawal
4252,1122,418.8,withdrawal
4253,585,261,deposit
4254,1041,467.9,deposit
4255,765,214.9,deposit
4256,1340,276.3,deposit
4257,418,203.4,withdrawal
4258,164,406.9,withdrawal
4259,753,462.1,withdrawal
4260,729,77.3,deposit
4261,120,12,deposit
4262,1307,31.7,withdrawal
4263,1653,111.1,deposit
4264,1633,202.3,deposit
4265,300,153,deposit
4266,452,136.8,withdrawal
4267,189,92.5,withdrawal
4268,1117,209.6,withdrawal
4269,1039,284.8,deposit
4270,4,431.6,withdrawal
4271,785,493.4,withdrawal
4272,1762,452.1,deposit
4273,432,361,deposit
4274,1746,225.3,withdrawal
4275,447,337.7,withdrawal
4276,282,477.1,deposit
4277,1772,185.4,withdrawal
4278,305,494.6,withdrawal
4279,615,195.4,withdrawal
4280,624,120.2,withdrawal
4281,688,318,withdrawal
4282,117,62.8,deposit
4283,253,305.9,withdrawal
4284,1468,278.3,withdrawal
4285,147,6.8,deposit
4286,830,483.4,deposit
4287,1349,287.3,deposit
4288,1536,139.3,withdrawal
4289,47,213.1,deposit
4290,997,365.6,withdrawal
4291,209,410.1,withdrawal
4292,940,321.1,withdrawal
4293,1508,439.3,deposit
4294,960,292,deposit
4295,481,443.4,deposit
4296,320,105,deposit
4297,366,169.9,deposit
4298,35,287.2,withdrawal
4299,1503,265.9,deposit
4300,1656,453.6,withdrawal
4301,1286,245.4,deposit
4302,1426,140.6,withdrawal
4303,26,72,deposit
4304,1728,161.5,deposit
4305,1474,130.9,deposit
4306,1554,296.7,withdrawal
4307,1483,8.4,withdrawal
4308,725,474.2,withdrawal
4309,206,66.8,deposit
4310,828,349.2,withdrawal
4311,1766,57.9,withdrawal
4312,54,12.6,deposit
4313,769,143.5,deposit
4314,351,7.3,deposit
4315,1586,166.3,withdrawal
4316,128,475.8,deposit
4317,1328,256.7,withdrawal
4318,1019,247.7,withdrawal
4319,1776,487.7,deposit
4320,622,401.6,withdrawal
4321,103,241.4,withdrawal
4322,1297,39.3,deposit
4323,447,294.6,withdrawal
4324,1727,232.5,withdrawal
4325,1199,471,withdrawal
4326,475,13.8,deposit
4327,1212,292.9,withdrawal
4328,642,270.9,deposit
4329,1019,15.8,deposit
4330,776,134.3,deposit
4331,1145,492.9,withdrawal
4332,819,98.8,withdrawal
4333,789,163.5,withdrawal
4334,649,444.9,withdrawal
4335,1631,205,deposit
4336,170,418.2,deposit
4337,761,497.4,deposit
4338,1007,391.9,withdrawal
4339,301,385.3,deposit
4340,34,242.6,deposit
4341,1484,253.3,withdrawal
4342,1796,465.7,withdrawal
4343,425,322.1,deposit
4344,1570,426.7,deposit
4345,1295,453.1,deposit
4346,488,30.6,deposit
4347,255,66.2,deposit
4348,833,466.6,withdrawal
4349,1429,207.6,withdrawal
4350,1683,127.5,deposit
4351,641,30.5,deposit
4352,1039,284.3,deposit
4353,1380,198.9,deposit
4354,37,65.3,withdrawal
4355,1145,42.3,deposit
4356,1676,134.2,withdrawal
4357,801,413.5,deposit
4358,1395,483.6,deposit
4359,1794,209.4,deposit
4360,614,480,deposit
4361,1276,269.8,deposit
4362,579,20,withdrawal
4363,1713,289,withdrawal
4364,1599,24.5,deposit
4365,1734,408.9,withdrawal
4366,744,436,withdrawal
4367,1656,49.8,deposit
4368,519,250.5,deposit
4369,945,475,deposit
4370,1522,297.3,deposit
4371,1300,115.8,withdrawal
4372,276,367,deposit
4373,1049,108.4,withdrawal
4374,718,341.3,withdrawal
4375,1267,10.6,deposit
4376,1138,265.3,deposit
4377,753,419.7,withdrawal
4378,477,343.6,withdrawal
4379,1060,123.4,deposit
4380,1134,447,withdrawal
4381,586,424.6,withdrawal
4382,104,186.5,deposit
4383,1739,194.4,deposit
4384,721,201.7,withdrawal
4385,1712,324.5,withdrawal
4386,1346,465.8,withdrawal
4387,539,16.7,withdrawal
4388,1387,191.9,withdrawal
4389,92,284.3,withdrawal
4390,628,334.1,deposit
4391,1321,17.1,withdrawal
4392,1123,257,deposit
4393,133,73.9,withdrawal
4394,1202,147.6,deposit
4395,978,41.8,deposit
4396,907,184,deposit
4397,1136,57.6,deposit
4398,84,216.7,withdrawal
4399,508,245.4,withdrawal
4400,1351,450.1,withdrawal
4401,701,339.3,withdrawal
4402,878,70.9,withdrawal
4403,318,123.8,deposit
4404,154,491,deposit
4405,1749,205.7,withdrawal
4406,1782,416.8,deposit
4407,960,12.9,withdrawal
4408,249,458.7,deposit
4409,1297,148.1,deposit
4410,353,472.1,deposit
4411,860,378.8,deposit
4412,1353,156.1,deposit
4413,1062,158.5,withdrawal
4414,1131,27.4,deposit
4415,1700,389,withdrawal
4416,602,297.3,deposit
